Region,Area,Province,Location
west_china_region,chuannan_area,wusa_province,zhaoban
west_china_region,chuannan_area,wusa_province,heizhang
west_china_region,chuannan_area,xuzhou_sichuan_province,yibin
west_china_region,chuannan_area,xuzhou_sichuan_province,fushun
west_china_region,chuannan_area,xuzhou_sichuan_province,nanxi
west_china_region,chuannan_area,xuzhou_sichuan_province,qingfu
west_china_region,chuannan_area,xuzhou_sichuan_province,xuanhua
west_china_region,chuannan_area,yazhou_province,yandao
west_china_region,chuannan_area,yazhou_province,rongjing
west_china_region,chuannan_area,yazhou_province,diaomen
west_china_region,chuannan_area,yazhou_province,lushan_yazhou
west_china_region,chuannan_area,yazhou_province,mingshan
west_china_region,chuannan_area,yongning_province,yongning
west_china_region,chuannan_area,yongning_province,gulin
west_china_region,chuannan_area,yongning_province,luojiao
west_china_region,chuannan_area,yongning_province,mangbu
west_china_region,chuannan_area,yongning_province,guihua
west_china_region,chuanxi_area,baoning_province,langzhong
west_china_region,chuanxi_area,baoning_province,cangxi
west_china_region,chuanxi_area,baoning_province,nanbu
west_china_region,chuanxi_area,bazhou_sichuan_province,huacheng
west_china_region,chuanxi_area,bazhou_sichuan_province,zengkou
west_china_region,chuanxi_area,bazhou_sichuan_province,nanjiang
west_china_region,chuanxi_area,bazhou_sichuan_province,tongjiang
west_china_region,chuanxi_area,bazhou_sichuan_province,dabashan2
west_china_region,chuanxi_area,chengdu_province,chengdu
west_china_region,chuanxi_area,chengdu_province,pixian
west_china_region,chuanxi_area,chengdu_province,shuangliu
west_china_region,chuanxi_area,chengdu_province,xindu
west_china_region,chuanxi_area,chengdu_province,jintang
west_china_region,chuanxi_area,guangan_province,liujiang
west_china_region,chuanxi_area,guangan_province,huaying
west_china_region,chuanxi_area,guangan_province,linshui
west_china_region,chuanxi_area,guangan_province,qujiang_guangan
west_china_region,chuanxi_area,guangan_province,yuechi
west_china_region,chuanxi_area,guangan_province,dazhu
west_china_region,chuanxi_area,guangyuan_province,miangu
west_china_region,chuanxi_area,guangyuan_province,jiachuan
west_china_region,chuanxi_area,guangyuan_province,zhaohua
west_china_region,chuanxi_area,hanzhou_province,deyang
west_china_region,chuanxi_area,hanzhou_province,anzhou
west_china_region,chuanxi_area,hanzhou_province,shifang
west_china_region,chuanxi_area,hanzhou_province,mianzhu
west_china_region,chuanxi_area,jianzhou_province,puan
west_china_region,chuanxi_area,jianzhou_province,zhangming
west_china_region,chuanxi_area,jianzhou_province,mianzhou
west_china_region,chuanxi_area,jianzhou_province,zitong
west_china_region,chuanxi_area,jianzhou_west_province,jianzhou
west_china_region,chuanxi_area,jianzhou_west_province,zixian
west_china_region,chuanxi_area,jianzhou_west_province,neijiang
west_china_region,chuanxi_area,jianzhou_west_province,renshou
west_china_region,chuanxi_area,jianzhou_west_province,jingyan
west_china_region,chuanxi_area,jianzhou_west_province,ziyang_zizhong
west_china_region,chuanxi_area,longan_province,pingwu
west_china_region,chuanxi_area,longan_province,jiangyou
west_china_region,chuanxi_area,longan_province,qingchuan
west_china_region,chuanxi_area,maozhou_province,wenchuan
west_china_region,chuanxi_area,maozhou_province,wenshan
west_china_region,chuanxi_area,maozhou_province,shiquan_maozhou
west_china_region,chuanxi_area,maozhou_province,baoning_maozhou
west_china_region,chuanxi_area,pengzhou_province,pengzhou
west_china_region,chuanxi_area,pengzhou_province,jinyuan
west_china_region,chuanxi_area,pengzhou_province,guanzhou
west_china_region,chuanxi_area,shunqing_province,nanchong
west_china_region,chuanxi_area,shunqing_province,yingshan_shunqing
west_china_region,chuanxi_area,shunqing_province,xichong
west_china_region,chuanxi_area,shunqing_province,yilong
west_china_region,chuanxi_area,shunqing_province,xiangru
west_china_region,chuanxi_area,songpan_province,songzhou_songpan
west_china_region,chuanxi_area,songpan_province,dazhasi
west_china_region,chuanxi_area,songpan_province,gurkyang
west_china_region,chuanxi_area,songpan_province,heishui
west_china_region,chuanxi_area,songpan_province,maerkang
west_china_region,chuanxi_area,songpan_province,hongyuan
west_china_region,chuanxi_area,songpan_province,muge
west_china_region,chuanxi_area,songpan_province,fuzhou_songpan
west_china_region,chuanxi_area,songpan_province,qiongxi
west_china_region,chuanxi_area,songpan_province,rinpung
west_china_region,chuanxi_area,suining_province,xiaoxi
west_china_region,chuanxi_area,suining_province,pengxi
west_china_region,chuanxi_area,suining_province,lezhi
west_china_region,chuanxi_area,suining_province,anyue
west_china_region,chuanxi_area,suining_province,suining
west_china_region,chuanxi_area,tongchuan_province,qixian_tongchuan
west_china_region,chuanxi_area,tongchuan_province,shehong
west_china_region,chuanxi_area,tongchuan_province,yanting
west_china_region,chuanxi_area,tongchuan_province,zhongjiang
west_china_region,gansu_area,ganzhou_gansu_province,ganzhou
west_china_region,gansu_area,ganzhou_gansu_province,hongshui
west_china_region,gansu_area,ganzhou_gansu_province,liyuan
west_china_region,gansu_area,ganzhou_gansu_province,qidaban
west_china_region,gansu_area,ganzhou_gansu_province,qilian
west_china_region,gansu_area,ganzhou_gansu_province,shandan
west_china_region,gansu_area,ganzhou_gansu_province,qilianshan1
west_china_region,gansu_area,shazhou_province,shazhou
west_china_region,gansu_area,shazhou_province,anding_suzhou
west_china_region,gansu_area,shazhou_province,dangcheng
west_china_region,gansu_area,shazhou_province,kuyu_shazhou
west_china_region,gansu_area,shazhou_province,guazhou
west_china_region,gansu_area,shazhou_province,niuquanzi
west_china_region,gansu_area,shazhou_province,yangguan
west_china_region,gansu_area,shazhou_province,mazongshan
west_china_region,gansu_area,shazhou_province,hala_nur
west_china_region,gansu_area,suzhou_gansu_province,suzhou_gansu
west_china_region,gansu_area,suzhou_gansu_province,gaotai
west_china_region,gansu_area,suzhou_gansu_province,jinta
west_china_region,gansu_area,suzhou_gansu_province,chijin
west_china_region,gansu_area,xining_province,xining
west_china_region,gansu_area,xining_province,datong_xining
west_china_region,gansu_area,xining_province,gushan
west_china_region,gansu_area,xining_province,haomen
west_china_region,gansu_area,xining_province,nianbo
west_china_region,gansu_area,xining_province,zhuanglang
west_china_region,gansu_area,xining_province,qilianshan2
west_china_region,gansu_area,yongchang_gansu_province,yongchang_ganzhou
west_china_region,gansu_area,yongchang_gansu_province,anyuan
west_china_region,gansu_area,yongchang_gansu_province,gulang
west_china_region,gansu_area,yongchang_gansu_province,jinchang
west_china_region,gansu_area,yongchang_gansu_province,xiliang
west_china_region,gansu_area,yongchang_gansu_province,baiting
west_china_region,gansu_area,yongchang_gansu_province,zhenfan
west_china_region,gansu_area,yongchang_gansu_province,qingtu_lake
west_china_region,hexi_area,fuzhou_shaanxi_province,fuzhou_yanan
west_china_region,hexi_area,fuzhou_shaanxi_province,luochuan
west_china_region,hexi_area,fuzhou_shaanxi_province,zhongbu
west_china_region,hexi_area,fuzhou_shaanxi_province,yijun
west_china_region,hexi_area,guyuan_province,kaicheng_guyuan
west_china_region,hexi_area,guyuan_province,xianzhou
west_china_region,hexi_area,guyuan_province,zhenrong
west_china_region,hexi_area,jiazhou_province,jiazhou
west_china_region,hexi_area,jiazhou_province,fugu
west_china_region,hexi_area,jiazhou_province,kaiguang
west_china_region,hexi_area,jiazhou_province,shenmu
west_china_region,hexi_area,jingning_province,jingning
west_china_region,hexi_area,jingning_province,longde
west_china_region,hexi_area,jingning_province,sanchuan
west_china_region,hexi_area,jingning_province,shuiluo
west_china_region,hexi_area,jingning_province,liupanshan
west_china_region,hexi_area,jingzhou_shaanxi_province,jingchuan
west_china_region,hexi_area,jingzhou_shaanxi_province,guangan
west_china_region,hexi_area,jingzhou_shaanxi_province,zhenyuan
west_china_region,hexi_area,jingzhou_shaanxi_province,lingtai
west_china_region,hexi_area,lingzhou_province,lingzhou
west_china_region,hexi_area,lingzhou_province,dingyuan_lingzhou
west_china_region,hexi_area,lingzhou_province,yanchi
west_china_region,hexi_area,lingzhou_province,ningxia
west_china_region,hexi_area,ningxia_province,mingsha
west_china_region,hexi_area,ningxia_province,fuchuan_ningxia
west_china_region,hexi_area,ningxia_province,lingwu
west_china_region,hexi_area,ningxia_province,yingli
west_china_region,hexi_area,pingliang_province,pingliang
west_china_region,hexi_area,pingliang_province,huating_pingliang
west_china_region,hexi_area,pingliang_province,chongxin
west_china_region,hexi_area,qingyang_province,anhua
west_china_region,hexi_area,qingyang_province,baimachen
west_china_region,hexi_area,qingyang_province,huachi
west_china_region,hexi_area,qingyang_province,huanzhou_qingyang
west_china_region,hexi_area,qingyang_province,zhenning_qingyang
west_china_region,hexi_area,qingyang_province,heshui
west_china_region,hexi_area,qingyang_province,ningzhou
west_china_region,hexi_area,suide_province,suide
west_china_region,hexi_area,suide_province,dingrong
west_china_region,hexi_area,suide_province,mizhi
west_china_region,hexi_area,suide_province,qingjian
west_china_region,hexi_area,yanan_province,fushi
west_china_region,hexi_area,yanan_province,anding
west_china_region,hexi_area,yanan_province,baoan
west_china_region,hexi_area,yanan_province,yichuan
west_china_region,hexi_area,yanan_province,ganquan
west_china_region,hexi_area,yanan_province,yanchang
west_china_region,hexi_area,yanan_province,yanchuan
west_china_region,hexi_area,yanan_province,ansai
west_china_region,hexi_area,yulin_province,yulin
west_china_region,hexi_area,yulin_province,dingbian
west_china_region,hexi_area,yulin_province,huaiyuan_mizhi
west_china_region,hexi_area,yulin_province,anbian
west_china_region,hexi_area,yulin_province,jingbian
west_china_region,longyou_area,gongchang_province,longxi_gongchang
west_china_region,longyou_area,gongchang_province,dingxi
west_china_region,longyou_area,gongchang_province,fuqiang
west_china_region,longyou_area,gongchang_province,huizhou_gongchang
west_china_region,longyou_area,gongchang_province,ningyuan_gongchang
west_china_region,longyou_area,gongchang_province,tongwei
west_china_region,longyou_area,gongchang_province,zhangxian
west_china_region,longyou_area,gongchang_province,qinlingshan3
west_china_region,longyou_area,hezhou_province,hezhou
west_china_region,longyou_area,hezhou_province,guide
west_china_region,longyou_area,hezhou_province,jishi
west_china_region,longyou_area,hezhou_province,dingqiang
west_china_region,longyou_area,huizhou_shaanxi_province,huizhou
west_china_region,longyou_area,huizhou_shaanxi_province,chengzhou
west_china_region,longyou_area,huizhou_shaanxi_province,xihe_huizhou
west_china_region,longyou_area,huizhou_shaanxi_province,liangdang
west_china_region,longyou_area,huizhou_shaanxi_province,lidian
west_china_region,longyou_area,jiezhou_province,jiezhou
west_china_region,longyou_area,jiezhou_province,baimaguan
west_china_region,longyou_area,jiezhou_province,wenxian_gongchang
west_china_region,longyou_area,lintao_province,didao
west_china_region,longyou_area,lintao_province,kangu
west_china_region,longyou_area,lintao_province,lanzhou
west_china_region,longyou_area,lintao_province,lutang
west_china_region,longyou_area,lintao_province,weiyuan_lintao
west_china_region,longyou_area,lintao_province,qinlingshan6
west_china_region,longyou_area,minzhou_province,minzhou
west_china_region,longyou_area,minzhou_province,tanchang
west_china_region,longyou_area,minzhou_province,xigu
west_china_region,longyou_area,qinzhou_shaanxi_province,chengji
west_china_region,longyou_area,qinzhou_shaanxi_province,qinan
west_china_region,longyou_area,qinzhou_shaanxi_province,sancha
west_china_region,longyou_area,qinzhou_shaanxi_province,qingshui
west_china_region,longyou_area,taozhou_province,kedang
west_china_region,longyou_area,taozhou_province,amchok
west_china_region,longyou_area,taozhou_province,kuntokling
west_china_region,longyou_area,taozhou_province,taktsang
west_china_region,longyou_area,taozhou_province,liulin
west_china_region,longyou_area,taozhou_province,sangqu
west_china_region,longyou_area,taozhou_province,tewo
west_china_region,longyou_area,taozhou_province,tso_gon
west_china_region,longyou_area,taozhou_province,qinlingshan2
west_china_region,shaanxi_area,binzhou_shaanxi_province,xinping
west_china_region,shaanxi_area,binzhou_shaanxi_province,chunhua
west_china_region,shaanxi_area,binzhou_shaanxi_province,yongshou
west_china_region,shaanxi_area,binzhou_shaanxi_province,sanshui_binzhou
west_china_region,shaanxi_area,fengxiang_province,baoji
west_china_region,shaanxi_area,fengxiang_province,fengxiang
west_china_region,shaanxi_area,fengxiang_province,fufeng
west_china_region,shaanxi_area,fengxiang_province,linyou
west_china_region,shaanxi_area,fengxiang_province,longzhou_fengxiang
west_china_region,shaanxi_area,fengxiang_province,meixian
west_china_region,shaanxi_area,fengxiang_province,qianyang
west_china_region,shaanxi_area,fengxiang_province,qishan
west_china_region,shaanxi_area,fengxiang_province,longan
west_china_region,shaanxi_area,fengzhou_province,liuba
west_china_region,shaanxi_area,fengzhou_province,liangquan
west_china_region,shaanxi_area,fengzhou_province,guochuan
west_china_region,shaanxi_area,fengzhou_province,qinlingshan4
west_china_region,shaanxi_area,hanzhong_province,nanzheng
west_china_region,shaanxi_area,hanzhong_province,chenggu
west_china_region,shaanxi_area,hanzhong_province,lueyang
west_china_region,shaanxi_area,hanzhong_province,duoshui
west_china_region,shaanxi_area,hanzhong_province,daan
west_china_region,shaanxi_area,huazhou_shaanxi_province,huazhou
west_china_region,shaanxi_area,huazhou_shaanxi_province,huayin
west_china_region,shaanxi_area,huazhou_shaanxi_province,pucheng
west_china_region,shaanxi_area,huazhou_shaanxi_province,weinan
west_china_region,shaanxi_area,qianzhou_province,qianzhou
west_china_region,shaanxi_area,qianzhou_province,zhouzhi
west_china_region,shaanxi_area,qianzhou_province,liquan
west_china_region,shaanxi_area,qianzhou_province,qinlingshan7
west_china_region,shaanxi_area,shangzhou_province,shangzhou
west_china_region,shaanxi_area,shangzhou_province,lantian
west_china_region,shaanxi_area,shangzhou_province,shangluo
west_china_region,shaanxi_area,shangzhou_province,luonan
west_china_region,shaanxi_area,shangzhou_province,qianyou
west_china_region,shaanxi_area,shangzhou_province,sanyao
west_china_region,shaanxi_area,shangzhou_province,shangnan
west_china_region,shaanxi_area,shangzhou_province,shanyang
west_china_region,shaanxi_area,shangzhou_province,zhenan
west_china_region,shaanxi_area,shangzhou_province,qinlingshan5
west_china_region,shaanxi_area,tongzhou_shaanxi_province,tongzhou
west_china_region,shaanxi_area,tongzhou_shaanxi_province,baishui
west_china_region,shaanxi_area,tongzhou_shaanxi_province,chengcheng
west_china_region,shaanxi_area,tongzhou_shaanxi_province,hancheng
west_china_region,shaanxi_area,tongzhou_shaanxi_province,heyang_xian
west_china_region,shaanxi_area,tongzhou_shaanxi_province,fucheng
west_china_region,shaanxi_area,xian_province,jingzhao
west_china_region,shaanxi_area,xian_province,xianning_xian
west_china_region,shaanxi_area,xian_province,huxian
west_china_region,shaanxi_area,xian_province,jingyang
west_china_region,shaanxi_area,xian_province,lintong
west_china_region,shaanxi_area,xian_province,xianyang
west_china_region,shaanxi_area,xingan_province,xicheng
west_china_region,shaanxi_area,xingan_province,hanyin
west_china_region,shaanxi_area,xingan_province,ningshan
west_china_region,shaanxi_area,xingan_province,pingli
west_china_region,shaanxi_area,xingan_province,shiquan
west_china_region,shaanxi_area,xingan_province,xunyang
west_china_region,shaanxi_area,xingan_province,ziyang_xingan
west_china_region,shaanxi_area,xingan_province,goupingguan
west_china_region,shaanxi_area,yangzhou_shaanxi_province,yangzhou
west_china_region,shaanxi_area,yangzhou_shaanxi_province,xixiang
west_china_region,shaanxi_area,yangzhou_shaanxi_province,yangyuan
west_china_region,shaanxi_area,yangzhou_shaanxi_province,foping
west_china_region,shaanxi_area,yaozhou_province,huayuan
west_china_region,shaanxi_area,yaozhou_province,fuping_xian
west_china_region,shaanxi_area,yaozhou_province,sanyuan
west_china_region,shaanxi_area,yaozhou_province,tongguan_tongchuan
